city	brand	car_title	offer_price	mileage	newcar_price	car_age	result	
鞍山	现代ix35	2.0L自动四驱尊贵版GLS	7.2	9.1	23.4	94	0.307692308
鞍山	现代格越	2.2T7座四驱舒适版(进口)	18.5	8.87	35.3	52	0.52407932
鞍山	现代ix35	2.0L自动两驱精英版GLS	9.5	8.64	21.3	82	0.44600939
鞍山	现代ix35	2.0L自动两驱智能型GLS国IV	10	4.4	21.4	60	0.46728972
鞍山	现代全新胜达	改款2.4L自动四驱智能型	12.92	12.47	28.4	48	0.454929577
鞍山	现代悦动	1.6L自动舒适型	6.2	7.3	11.9	67	0.521008403
鞍山	现代ix35	2.0L手动两驱舒适型GL国IV	8.8	6.3	18.4	62	0.47826087
鞍山	现代全新胜达	2.4L自动四驱智能型	13.5	9.64	28.2	63	0.478723404
鞍山	现代ix35	2.0L自动两驱精英版GLS	8.8	6.8	21.3	68	0.41314554
鞍山	现代索纳塔八	2.0L自动至尊版	8.2	8.4	22.1	78	0.371040724
鞍山	现代全新胜达	2.4L自动四驱智能型	13.6	7.76	28.2	63	0.482269504
鞍山	现代飞思	1.6L自动尊享版(进口)	7.5	6.1	18.4	75	0.407608696
鞍山	现代名图	1.8L自动智能型GLS	9	11.32	16.3	55	0.552147239
鞍山	现代索纳塔八	2.0L自动领先版	7.8	8.5	19.5	76	0.4
鞍山	现代新胜达	2.4至尊版七座四驱(进口)	9.7	9.11	30.8	82	0.314935065
鞍山	现代伊兰特	1.6L手动舒适型	2.89	8.7	9.7	95	0.297938144
鞍山	现代全新胜达	2.4L自动两驱智能型	14	11.67	27.1	50	0.516605166
鞍山	现代雅绅特	1.4手动舒适型	2.95	10.9	7.8	84	0.378205128
鞍山	现代新胜达	2.4至尊版七座四驱(进口)	12.5	11.5	31.1	75	0.40192926
鞍山	现代ix35	2.0L自动两驱精英版GLS	8.1	8.7	21.3	75	0.38028169
鞍山	现代新胜达	2.4至尊版七座四驱(进口)	12.3	8.91	31.1	86	0.395498392
鞍山	现代途胜	2.0L手动两驱时尚型	7.8	6.1	18.4	50	0.423913043
鞍山	现代朗动	1.6L自动尊贵型	8.5	4.4	14.6	31	0.582191781
鞍山	现代瑞纳	1.4L手动智能型GLS	4.6	4.9	8.6	43	0.534883721
鞍山	现代瑞纳	三厢1.4L自动舒适型GS	3.4	13.01	9.4	81	0.361702128
鞍山	现代新胜达	圣达菲2.7(进口)	2.7	15.62	22.8	156	0.118421053
鞍山	现代伊兰特	1.6L自动舒适型	4.8	4.44	10.7	83	0.448598131
鞍山	现代悦动	1.6L手动豪华型	5	5.3	11.9	74	0.420168067
鞍山	现代瑞纳	1.4L自动领先型GLX	6	2.6	10.1	37	0.594059406
鞍山	现代飞思	1.6T自动豪华版(进口)	12.08	2.96	21.1	52	0.572511848
鞍山	现代全新胜达	改款2.4L自动四驱尊贵型	17.5	12.7	31.3	65	0.559105431
鞍山	现代ix35	2.0L自动四驱尊贵版GLS	7	14.5	23.4	89	0.299145299
鞍山	现代索纳塔九	1.6TGLS智能型	11.38	5.23	21.1	39	0.539336493
鞍山	现代索纳塔八	2.0L自动时尚版	7.45	6.93	18.1	62	0.41160221
鞍山	现代新胜达	2.4豪华版七座四驱(进口)	9.5	11.3	29.7	83	0.31986532
鞍山	现代全新胜达	改款3.0L四驱舒适导航版欧IV(进口)	15.5	6.4	35	65	0.442857143
鞍山	现代ix35	2.0L自动两驱智能型国IV	11.5	3.7	19.2	48	0.598958333
鞍山	现代领翔	2.0LMTGL	4	9.61	16.9	92	0.236686391
鞍山	现代朗动	1.6L手动领先型	6.39	1.92	12.6	36	0.507142857
鞍山	现代悦动	1.6L手动舒适型	4.49	5.02	10.8	54	0.415740741
鞍山	现代瑞纳	1.4L自动智能型GLS	6	0.98	9.4	26	0.638297872
鞍山	现代悦动	1.6L手动豪华型	5.5	5.7	11.9	60	0.462184874
鞍山	现代途胜	2.0L手动两驱时尚型	4.35	10.6	18.4	96	0.236413043
鞍山	现代悦动	1.6L手动舒适型	4.8	3.12	10.8	71	0.444444444
鞍山	现代瑞纳	三厢1.4L手动舒适型GS	4.6	9.95	8.6	79	0.534883721
鞍山	现代新胜达	2.4至尊版七座四驱(进口)	9.7	13.3	30.8	102	0.314935065
鞍山	现代新胜达	2.4豪华版七座四驱(进口)	11	9.3	29.7	86	0.37037037
鞍山	现代途胜	2.0L手动两驱时尚型	6.5	9.5	18.4	70	0.35326087
鞍山	现代全新胜达	2.4L自动四驱智能型	15	7.73	28.2	60	0.531914894
鞍山	现代维拉克斯	3.8L豪华版(进口)	12.98	6.47	47.7	88	0.2721174
鞍山	现代全新胜达	2.4L自动两驱智能型	15	6.84	27.1	50	0.553505535
鞍山	现代瑞纳	三厢1.6L自动尊贵型GLS	4	6.61	11.6	91	0.344827586
鞍山	现代ix35	2.0L自动两驱精英版GLS	8.9	10.5	21.3	84	0.417840376
鞍山	现代全新胜达	改款2.4L自动四驱智能型	14.5	6.75	28.4	62	0.51056338
鞍山	现代全新胜达	2.4L自动两驱智能型5座	17	4.7	26	38	0.653846154
鞍山	现代瑞纳	三厢1.4L手动舒适型GS	3.5	4.8	8.6	74	0.406976744
鞍山	现代途胜	2.0L自动两驱舒适型	6.9	6.84	20	59	0.345
鞍山	现代ix35	2.0L自动两驱精英版GLS	9.3	5.99	21.3	67	0.436619718
鞍山	现代ix35	2.0L自动两驱精英版GLS	7.6	5	21.3	81	0.356807512
鞍山	现代伊兰特	1.6L手动舒适型	3	8.65	9.7	95	0.309278351
鞍山	现代朗动	1.6L自动尊贵型	8	3.45	14.6	40	0.547945205
鞍山	现代悦动	1.6L自动舒适型	4.9	5.5	11.9	72	0.411764706
鞍山	现代伊兰特	1.6L手动豪华型	2	12.8	12.5	160	0.16
鞍山	现代悦动	1.6L手动舒适型	4.7	10.4	10.8	69	0.435185185
鞍山	现代ix35	2.0L自动两驱智能型GLS国IV	10.3	3.27	21.4	53	0.481308411
鞍山	雪佛兰科鲁兹	1.6LSEAT	3.4	12.7	14.4	96	0.236111111
鞍山	雪佛兰景程	1.8豪华导航版AT	3.1	9.64	17.6	95	0.176136364
鞍山	雪佛兰科鲁兹	1.6LSEWTCC版MT	6.3	3.4	13.4	59	0.470149254
鞍山	雪佛兰赛欧	三厢1.2LAMT理想版	3	7.16	7.3	83	0.410958904
鞍山	雪佛兰科帕奇	2.4L两驱城市版5座	12.5	1.93	19.5	27	0.641025641
鞍山	雪佛兰赛欧	三厢1.2L手动温馨版	2.3	9.9	6.2	71	0.370967742
鞍山	雪佛兰科鲁兹	1.5L经典SLMT	5.5	4.2	9.8	33	0.56122449
鞍山	雪佛兰创酷	1.4T自动四驱旗舰型	7.6	4.99	16.3	48	0.466257669
鞍山	雪佛兰赛欧	三厢1.2LAMT理想版	4.2	1.6	7.3	51	0.575342466
鞍山	雪佛兰赛欧	三厢1.2L手动时尚版	2.59	4.64	6.3	73	0.411111111
鞍山	雪佛兰科鲁兹	1.6LSL天地版MT	4.48	6.39	12.4	88	0.361290323
鞍山	雪佛兰科鲁兹	1.6LSEMT	4.9	3.88	13	62	0.376923077
鞍山	雪佛兰乐骋	1.4SEAT	1.2	9.71	9.4	152	0.127659574
鞍山	雪佛兰科鲁兹	1.6LSEAT	6	11.2	14.6	48	0.410958904
鞍山	现代途胜	2.0L自动两驱天窗型	6.7	6.8	20	97	0.335
鞍山	现代瑞奕	1.4L自动GLX	4.8	7.59	9.5	40	0.505263158
鞍山	现代瑞纳	三厢1.4L手动舒适型GS	3.6	10.19	8.6	70	0.418604651
鞍山	现代名驭	2.0L手动豪华版GL	3.77	13.7	13.2	99	0.285606061
鞍山	现代悦动	1.6L手动豪华型	4.3	8.7	11.9	73	0.361344538
鞍山	现代途胜	2.0L手动两驱时尚型	5.3	10.3	18.4	86	0.288043478
鞍山	雪佛兰科迈罗	3.6L传奇性能版(进口)	26.5	4.04	49.5	58	0.535353535
鞍山	雪佛兰乐风	1.4SEMT	2.3	7.21	8.9	96	0.258426966
鞍山	雪佛兰迈锐宝	2.0L自动豪华版	8.5	4.1	19.7	57	0.431472081
鞍山	雪佛兰科鲁兹	1.6LSLMT	4.8	6.43	11.8	49	0.406779661
鞍山	雪佛兰科鲁兹	1.6LSL天地版MT	3.58	9.17	12.4	89	0.288709677
鞍山	雪佛兰迈锐宝	2.4L自动豪华版	8.9	8.4	21.7	60	0.410138249
鞍山	雪佛兰赛欧	三厢1.2L手动温馨版	2.47	6.01	6.2	72	0.398387097
鞍山	雪佛兰赛欧	三厢1.4L手动理想版	3.1	1.8	7	59	0.442857143
鞍山	雪佛兰赛欧	三厢1.2LAMT理想版	3.5	6.16	7.3	57	0.479452055
鞍山	雪佛兰科鲁兹	1.6TSEMT	5.2	9.58	17.4	65	0.298850575
鞍山	雪佛兰赛欧	三厢1.2L手动时尚幸福版	3.2	3.49	6.4	49	0.5
鞍山	雪佛兰赛欧	三厢1.2L手动时尚版	2.4	4.4	6.3	82	0.380952381
鞍山	雪佛兰科鲁兹	1.6LSEMT	4.2	4.54	13	74	0.323076923
鞍山	雪佛兰科鲁兹	1.6TSEMT	4.99	5.1	17.4	89	0.286781609
鞍山	雪佛兰科鲁兹	1.6LSEMT	5.2	4.53	13	59	0.4
鞍山	雪佛兰科鲁兹	1.6LSL天地版MT	4.75	8.32	12.4	67	0.383064516
鞍山	雪佛兰迈锐宝	2.0L自动豪华版	8.3	11.04	19.7	60	0.421319797
鞍山	雪佛兰乐风	1.4SEMT	2	10.53	8.9	95	0.224719101
鞍山	雪佛兰科帕奇	2.4L两驱城市版7座	12.7	5.9	24.6	55	0.516260163
鞍山	雪佛兰赛欧	三厢1.2L手动时尚幸福版	3.3	4.14	6.4	49	0.515625
鞍山	雪佛兰景程	1.8SL致真版MT	5.5	2.89	11.8	54	0.466101695
鞍山	雪佛兰科鲁兹	1.6LSLMT	4.3	4.39	11.8	72	0.36440678
鞍山	雪佛兰迈锐宝	2.0L自动豪华版	9.5	5.13	19.7	59	0.482233503
鞍山	雪佛兰赛欧	三厢1.2L手动时尚版	2.35	8.74	6.3	77	0.373015873
鞍山	雪佛兰迈锐宝	2.0L自动豪华版	8	4.65	19.5	66	0.41025641
鞍山	雪佛兰赛欧	三厢1.2L手动时尚版	2.75	12.2	6.3	78	0.436507937
鞍山	雪佛兰赛欧	三厢1.2L手动时尚版	2.5	6.4	6.3	87	0.396825397
鞍山	雪铁龙C4L	1.8L智驱版自动劲享型	8.5	1.8	15.7	38	0.541401274
鞍山	雪铁龙世嘉	三厢1.6L手动品享型	4.13	12.58	12.9	69	0.320155039
鞍山	雪铁龙爱丽舍	三厢1.6L手动尊贵型	2	11.42	9	92	0.222222222
鞍山	雪铁龙世嘉	三厢1.6L自动时尚型	3.5	18.54	12.9	86	0.271317829
鞍山	雪铁龙爱丽舍	三厢1.6L手动科技型	2.3	8.12	8	83	0.2875
鞍山	夏利N5	1.3L手动豪华型	1.2	4.33	5.3	83	0.226415094
鞍山	夏利	A+1.0L两厢北京特供版	0.55	13.5	3.1	97	0.177419355
鞍山	夏利	A+1.0L三厢国IV	0.7	9.8	4.1	92	0.170731707
鞍山	夏利	N31.0L三厢舒适型	1.35	2.61	3.8	64	0.355263158
鞍山	夏利	A+1.0L两厢国IV	0.85	8.95	3.8	80	0.223684211
鞍山	夏利	N31.0L三厢舒适型	0.9	8.22	3.8	72	0.236842105
鞍山	夏利	A+1.0L两厢北京特供版	1	5.14	3.1	88	0.322580645
鞍山	夏利	N3+1.0L两厢助力国IV	0.79	6.81	4.4	92	0.179545455
鞍山	夏利	N31.0L三厢实用型	1.5	3.2	3.4	59	0.441176471
鞍山	夏利	N31.0L三厢舒适型	1.3	7.81	3.8	30	0.342105263
鞍山	夏利	A+1.0L两厢	0.5	7.06	3.7	94	0.135135135
鞍山	夏利	A+1.0L两厢国IV	0.6	6.86	3.8	71	0.157894737
鞍山	夏利	A+1.0L两厢（无空调）	1	6.4	3.5	82	0.285714286
鞍山	夏利	N31.0L三厢基本型	1.38	5.49	3.6	67	0.383333333
鞍山	夏利	A+1.0L三厢（无空调）	0.95	10.7	3.8	77	0.25
鞍山	一汽森雅R7	1.6L手动豪华型	6.3	1.91	8.1	22	0.777777778
鞍山	雪铁龙C5	东方之旅2.0L手动舒适型	8	4.6	19.3	81	0.414507772
鞍山	雪铁龙世嘉	三厢2.0L手动贺岁版	2.9	13.5	13.3	93	0.218045113
鞍山	雪铁龙世嘉	两厢1.6L手动尚乐版	3.8	6	11.8	85	0.322033898
鞍山	雪铁龙爱丽舍	三厢经典1.6L手动科技型CNG	3.1	6.3	9.2	64	0.336956522
鞍山	雪铁龙世嘉	三厢1.6L手动时尚型	3.5	6.9	11.8	86	0.296610169
鞍山	雪铁龙C3-XR	1.6L自动先锋型	7.2	6.16	13.9	40	0.517985612
鞍山	雪铁龙C2	1.4L手动运动型	2.5	10.23	8	79	0.3125
鞍山	雪铁龙世嘉	三厢1.6L手动尚乐版	3.5	5.86	11.8	92	0.296610169
鞍山	雪铁龙C2	1.4L手动舒适型	3.1	4.2	7.8	56	0.397435897
鞍山	夏利	A+1.0L三厢	0.68	9.14	4	81	0.17
鞍山	夏利N5	1.0L手动标准型	2.3	1.31	4	30	0.575
鞍山	夏利	A+1.0L三厢	0.97	4.87	4	83	0.2425
鞍山	夏利N5	1.3L手动豪华型	1.9	2.57	5.3	61	0.358490566
鞍山	夏利	A+1.0L三厢	0.6	7.59	4	89	0.15
鞍山	夏利N5	1.0L手动标准型	1.05	9.3	4.9	91	0.214285714
鞍山	夏利	A+1.0L三厢	0.85	5.36	4	80	0.2125
鞍山	夏利N5	1.3L手动标准型	2.2	6.6	5.1	56	0.431372549
鞍山	夏利	N31.0L三厢基本型	1.25	5.2	3.6	60	0.347222222
鞍山	夏利N5	1.3L手动标准型	1.7	6.7	5	77	0.34
鞍山	夏利N5	1.3L手动豪华型	1.3	6.28	5.5	93	0.236363636
鞍山	夏利	N31.0L两厢标准型	1	5.82	3.7	57	0.27027027
鞍山	夏利	A+1.0L两厢国IV	0.7	4.04	3.8	71	0.184210526
鞍山	夏利	A+1.0L三厢	0.7	7.03	4	90	0.175
鞍山	夏利	N31.0L两厢标准型	0.99	5.22	3.7	57	0.267567568
鞍山	夏利	N3+1.0L三厢	0.87	7.98	4.3	87	0.202325581
鞍山	夏利	A+1.0L两厢北京特供版	0.7	4.99	3.1	97	0.225806452
鞍山	夏利N5	1.3L手动豪华气囊型	2.3	5.2	5.4	55	0.425925926
鞍山	夏利	N31.0L三厢实用型	1.7	5.98	3.4	42	0.5
鞍山	一汽威志V2	1.3L手动豪华型	0.7	7.36	5.4	87	0.12962963
鞍山	一汽森雅S80	1.3L手动5座舒适型	2.5	6.18	7.4	90	0.337837838
鞍山	一汽佳宝V52	1.0L实用型LJ465QE1	1.1	4.17	3	52	0.366666667
鞍山	一汽威志V2	1.3LAMT旗舰型	1.3	7.5	6.1	92	0.213114754
鞍山	一汽佳宝V70II代	1.0L标准型	0.89	7.04	3.8	62	0.234210526
鞍山	一汽佳宝V52	1.0L实用型DA465QA	1.5	2.99	3.1	39	0.483870968
鞍山	英菲尼迪FX系列	FX37五周年限量版(进口)	39.5	4.8	94.7	49	0.417106653
鞍山	众泰SR9	2.0T自动极致之路版	8.7	0.26	14.3	9	0.608391608
鞍山	众泰SR9	2.0T自动极致之路版	11.8	1.6	14.3	14	0.825174825
鞍山	众泰T600	运动版2.0T自动尊贵型	11.99	2.6	15.2	25	0.788815789
鞍山	众泰5008	1.3L手动时尚型	1	8.1	6.5	94	0.153846154
鞍山	众泰T600Coupe	1.5T自动尊贵型	9.5	0.9	12.6	13	0.753968254
鞍山	众泰T600	2.0T手动旗舰型	6.8	4.72	13.4	41	0.507462687
鞍山	众泰大迈X5	升级版1.5TCVT丞相型	8.9	1.2	12.1	22	0.73553719
鞍山	众泰Z300	1.5L手动尊享型	5.55	0.45	7	8	0.792857143
鞍山	众泰大迈X5	超值版1.6L手动时尚型	6	1.56	7.6	12	0.789473684
鞍山	众泰大迈X5	1.5T手动尊贵型国IV	5.2	3.6	9.6	29	0.541666667
鞍山	众泰T700	1.8T双离合尊享型	10.6	0.5	14.1	5	0.75177305
鞍山	中华V3	1.5L自动舒适型	5.9	4.1	8.7	24	0.67816092
鞍山	中华H220	1.5L手动舒适型	2.5	5.35	5.9	47	0.423728814
鞍山	中华V5	1.6L自动舒适型	5.5	8	13	71	0.423076923
鞍山	中华骏捷FRV	1.3L手动舒适型	2	6.36	6.2	77	0.322580645
鞍山	中华V5	1.6L手动豪华型	4.5	5.7	13	72	0.346153846
鞍山	中华H330	1.5L手动舒适型	2.8	6	7.1	57	0.394366197
鞍山	中华H530	1.6L手动豪华型	3.06	5.04	10.2	72	0.3
鞍山	中华骏捷	1.8L手动舒适型	1.5	8.5	10.4	137	0.144230769
鞍山	中华骏捷	1.8L手动豪华型	2.5	8.8	11.8	91	0.211864407
鞍山	中华骏捷FRV	1.3L手动豪华型	2.5	9.19	7.1	89	0.352112676
鞍山	夏利	A+1.0L两厢国IV	0.85	11.72	3.8	75	0.223684211
鞍山	夏利	A+1.0L两厢	1	2.4	3.7	79	0.27027027
鞍山	夏利	A+1.0L两厢（无空调）国IV	1	5.69	3.6	73	0.277777778
鞍山	一汽佳宝V70	1.0L标准型CF465Q4E2	0.7	9.48	4	80	0.175
鞍山	一汽佳宝V80	1.5L加长商务标准型	2.5	2.74	5.1	32	0.490196078
鞍山	一汽佳宝V52	1.0L舒适型LJ465QE1	0.6	5.16	3.1	93	0.193548387
鞍山	一汽森雅M80	1.3L手动5座特装版	2.5	8.99	6.7	88	0.373134328
鞍山	英菲尼迪QX70	3.7L超越版(进口)	37	6.85	87.7	49	0.421892816
鞍山	依维柯TurboDaily	2.5TA35客车中顶5-7座47Z5	11	0.82	12.8	14	0.859375
鞍山	众泰T600	1.5T手动精英型	6	3.1	8.7	40	0.689655172
鞍山	众泰大迈X5	1.5T手动豪华型国IV	6	2.12	8.6	34	0.697674419
鞍山	众泰5008	1.3L手动舒适型	2.2	7.9	6.4	68	0.34375
鞍山	中华V3	1.5L手动智能型	5.8	1.54	8.4	14	0.69047619
鞍山	中华V3	1.5L手动舒适型	4.5	6.85	7.5	21	0.6
鞍山	中华H230	1.5L手动舒适型	2.3	5.77	6.1	55	0.37704918
鞍山	中华V3	1.5L手动舒适型	4.58	5.02	7.5	33	0.610666667
鞍山	中华H230	1.5L手动智享版	4.1	2.29	8.8	29	0.465909091
鞍山	中华骏捷Cross	1.5L手动舒适型	1.6	6.8	8.3	92	0.192771084
鞍山	中华H320	1.5L自动舒适型	3.6	6.16	7.7	56	0.467532468
鞍山	中华V3	1.5L自动智能型	5.2	5.68	9.6	27	0.541666667
安阳	奥迪A4L	35TFSI自动标准型	23	2.65	34	27	0.676470588
安阳	奥迪A3	Limousine35TFSI风尚型	17.8	0.3	25.2	20	0.706349206
安阳	奥迪Q3	35TFSIquattro全时四驱风尚型	21.6	1.08	34.8	24	0.620689655
安阳	奥迪A6L	TFSI标准型	24.5	9.8	44.5	50	0.550561798
安阳	别克英朗	15N自动精英型	8.1	2.02	13.8	21	0.586956522
安阳	别克君越	28T尊享型	23	1.7	29.9	14	0.769230769
安阳	别克昂科拉	18T自动两驱都市领先型	9.9	0.6	16.3	20	0.607361963
安阳	别克君威	1.6T手动精英运动版	6.7	9.21	22.5	90	0.297777778
鞍山	中华H320	1.5L手动舒适型	2.9	7.8	6.9	60	0.420289855
安阳	奥迪A6L	TFSI舒适型	34.1	0.89	49.6	14	0.6875
安阳	奥迪A3	Sportback1.4T技术型(进口)	11.5	4.57	27.7	61	0.415162455
安阳	奥迪Q5	40TFSI技术型	29	2.3	46.8	38	0.61965812
安阳	奥迪A4L	2.0TFSI自动豪华型	16	7.3	43.3	76	0.369515012
安阳	奥迪A6L	2.0TFSI自动标准型	12.9	13.04	43.4	93	0.297235023
安阳	奥迪Q5	40TFSI豪华型	25.5	10	61.6	57	0.413961039
安阳	奥迪A4L	35TFSI自动舒适型	23	9.69	36.1	39	0.637119114
安阳	别克君越	28T尊享型	20.5	1.5	29.9	16	0.685618729
安阳	别克凯越	1.5L自动经典型	4.7	4.9	11.1	56	0.423423423
安阳	别克昂科威	28T四驱精英型	16.9	2.4	29.3	40	0.576791809
安阳	别克君威	GS2.0T燃情运动版	14.2	3.7	27.1	43	0.52398524
安阳	别克君越	2.0T豪雅版	8.6	7.55	31.3	93	0.274760383
安阳	别克昂科威	28T四驱豪华型	18.5	5.4	32.6	40	0.567484663
安阳	别克英朗	GT1.6L手动进取版	5.8	8.2	14.9	51	0.389261745
安阳	别克君威	1.6T时尚技术型	9.8	5.16	21.7	54	0.451612903
安阳	别克君越	2.4LSIDI豪华舒适型	16.2	6.7	29.9	36	0.54180602
安阳	别克英朗	GT1.6L自动时尚版	4.9	7.53	16.6	93	0.295180723
安阳	别克君威	2.0L舒适版	7.9	11.7	20.2	63	0.391089109
安阳	别克凯越	1.6LE-AT	4.1	4.2	12.8	82	0.3203125
安阳	别克英朗	XT1.6L自动时尚版	6.1	4	16.3	68	0.374233129
安阳	别克君越	2.0TSIDI精英技术型	16	2.8	29.3	32	0.546075085
安阳	别克昂科威	28T四驱豪华型	22.99	4.6	32.6	29	0.705214724
安阳	别克英朗	GT1.6L手动进取版	6.4	6.3	14.9	47	0.429530201
安阳	别克威朗	三厢20T双离合精英型	12	0.62	18.8	8	0.638297872
安阳	别克GL8	2.4L舒适版	12	9.33	24.7	53	0.48582996
安阳	别克凯越	1.6LX-AT	4.2	6.44	11.4	64	0.368421053
安阳	别克凯越	1.5L自动经典型	5.3	3.73	10	33	0.53
安阳	别克英朗	XT1.6L自动时尚版	6.28	7.45	16.3	57	0.385276074
安阳	别克GL8	2.4L经典版	13.9	7.7	22.7	43	0.612334802
安阳	别克君越	2.4LSIDI豪雅版	10.19	12.16	27.8	56	0.366546763
安阳	别克君越	2.4LSIDI豪华版	11.8	8.3	29.9	77	0.394648829
安阳	别克昂科威	20T两驱精英型	17	4.42	25.6	32	0.6640625
安阳	别克凯越	1.5L自动经典型	5.2	2.94	11.1	53	0.468468468
安阳	别克君威	2.4LSIDI精英版	8.19	10.09	25.1	74	0.326294821
安阳	别克英朗	XT1.6T新锐运动版	4.99	7.05	19.7	93	0.253299492
安阳	别克英朗	GT1.6L手动进取版	6.95	4.58	14.9	43	0.466442953
安阳	别克英朗	XT1.6L自动时尚版	7.3	2.72	16.3	48	0.447852761
安阳	别克英朗	GT1.6L自动时尚版	7.1	3.7	16.6	58	0.427710843
安阳	别克君越	2.0TSIDI精英技术型	17	2.8	29.3	35	0.580204778
安阳	别克君威	2.0L豪华版	9	7.96	22.1	66	0.407239819
安阳	别克凯越	1.5L手动经典型	5.91	2.56	9.4	24	0.628723404
安阳	别克君威	2.0L世博版	8	8.4	22.1	85	0.36199095
安阳	别克君越	2.4LSIDI豪华舒适型	13.5	10.78	29.9	55	0.451505017
安阳	别克凯越	1.5L手动经典型	5.49	2.53	9.4	33	0.584042553
安阳	宝马5系	525Li领先型	25	7.97	49.9	61	0.501002004
安阳	宝马X5	xDrive35i典雅型(进口)	69	2.5	91	13	0.758241758
安阳	宝马5系	525Li领先型	25.5	9.7	49.9	65	0.511022044
安阳	宝马5系	525Li豪华设计套装	39	2.46	54.2	19	0.719557196
安阳	宝马7系	730Li豪华型(进口)	55.88	2.08	111.1	41	0.502970297
安阳	宝马X5	xDrive35i领先型(进口)	32	9.6	97.3	76	0.328879753
安阳	宝马5系	530i领先型旅行版(进口)	31	12.4	73.2	68	0.423497268
安阳	宝马X5	xDrive35i豪华型(进口)	50	5.5	109.6	61	0.45620438
安阳	宝马5系GT	535i领先型(进口)	45	3.3	96.7	61	0.465356774
安阳	宝马1系	改款116i领先型(进口)	14.7	5.8	28.4	51	0.517605634
安阳	别克英朗	XT1.6T时尚运动版	4.9	8.8	18.6	93	0.26344086
安阳	别克威朗	三厢15S自动进取型	9.5	1.84	15.9	21	0.597484277
安阳	别克君威	2.4LSIDI舒适版	7.6	11.1	22.3	86	0.340807175
安阳	别克君威	2.0L豪华版	9.2	5.89	22.1	59	0.416289593
安阳	别克凯越	1.6LX-MT	5.5	2.92	10.8	70	0.509259259
安阳	宝马7系	730Li臻享型(进口)	56	3.73	103.8	42	0.539499037
安阳	宝马5系	525Li豪华设计套装	38	3.85	54.2	19	0.701107011
安阳	宝马5系	525Li豪华型	26.5	12.65	53.7	67	0.493482309
安阳	宝马5系GT	535i领先型(进口)	29.8	9.24	95.5	97	0.312041885
安阳	宝马X6	xDrive35i(进口)	39	14.2	114.5	86	0.340611354
安阳	宝马5系	525Li豪华型	26	12.1	53.7	66	0.484171322
安阳	宝马3系	320i时尚型	20	3.97	36.8	57	0.543478261
安阳	宝马3系	320Li时尚型	21.6	11.42	38.9	40	0.555269923
安阳	宝马1系	118i运动型(进口)	11.9	13.55	33.2	75	0.358433735
安阳	宝马1系	改款116i领先型(进口)	13.3	3.09	28.4	57	0.468309859
安阳	本田CR-V	2.0L自动四驱经典版	8.8	18.6	23.6	89	0.372881356
安阳	本田雅阁	3.5LV6	10.4	18.5	37.2	103	0.279569892
安阳	本田雅阁	2.4LLX	8.8	14.75	23.9	91	0.368200837
安阳	本田思域	十周年纪念1.8L自动舒适版	8.2	4.59	15.2	59	0.539473684
安阳	本田锋范经典	1.5L手动精英版	4.7	11.68	10.8	57	0.435185185
安阳	本田锋范经典	1.5L手动舒适版	5.3	5.19	9.7	46	0.546391753
安阳	本田CR-V	2.4L两驱豪华版	16.5	3.86	24.9	45	0.662650602
安阳	本田雅阁	2.0LLX	11.2	9.24	20.6	60	0.54368932
安阳	本田歌诗图	2.4L豪华版	15	4.55	28.2	57	0.531914894
安阳	奔驰SLK级	SLK200豪华运动型(进口)	27	8.45	72	75	0.375
安阳	奔驰GLK级	GLK3504MATIC(进口)	25	8.2	75.8	63	0.329815303
安阳	奔驰C级	C180K经典型	15	6.7	33.4	81	0.449101796
安阳	本田思域	220TURBOCVT豪华版	13.98	1.68	15.2	17	0.919736842
安阳	本田CR-V	2.0L两驱经典版	15.1	1.46	19.5	22	0.774358974
安阳	本田飞度	1.3L手动舒适版	4.7	5.94	8.7	56	0.540229885
安阳	本田杰德	1.8L自动舒适版5座	9.5	6.8	16.3	54	0.582822086
安阳	本田雅阁	2.4LEX豪华版	14.5	5.13	24.9	46	0.582329317
安阳	本田飞度	1.5LLXSCVT舒适天窗版	8.25	3.23	9.3	16	0.887096774
安阳	本田竞瑞	1.5LCVT舒适版	9.2	2.53	11.9	13	0.773109244
安阳	本田锋范经典	1.5L手动精英版	5.2	4.35	10.8	65	0.481481481
安阳	本田CR-V	2.4L两驱豪华版	17	6.3	24.9	52	0.682730924
安阳	本田凌派	1.8L手动舒适版	7.3	3.1	12.5	54	0.584
安阳	本田思铂睿	2.4L豪华版	16	1.49	23.9	33	0.669456067
安阳	本田雅阁	2.0LSE	10.5	9.13	22	71	0.477272727
安阳	本田CR-V	2.4L自动四驱豪华版	9.6	9.6	26	94	0.369230769
安阳	本田思域	1.8L自动豪华版	8	6.73	17.1	77	0.467836257
安阳	本田锋范经典	1.5L手动精英版	4.18	7.6	11.6	83	0.360344828
安阳	本田CR-V	2.0L两驱都市版	12.8	7.42	21	62	0.60952381
安阳	本田锋范经典	1.5L手动精英版	4.7	10.7	10.8	66	0.435185185
安阳	奔驰C级	C200运动版	26.5	2.37	34.2	36	0.774853801
安阳	奔驰M级	ML3204MATIC(进口)	48.3	9.58	88.1	38	0.548240636
安阳	奔驰E级	E200LCGI优雅型	19.6	14	50.5	85	0.388118812
安阳	奔驰CLA级	改款CLA2204MATIC(进口)	30	2	34.6	20	0.867052023
安阳	奔驰GLA级	GLA200时尚型	25.9	1	31.5	16	0.822222222
